loc_id,date,animal,regis_count,removal_count,update_date
KSH018,2025/11/15,1,0,0,2025/11/16
KSH015,2025/11/15,1,0,0,2025/11/16
KSH030,2025/11/15,1,0,0,2025/11/16
KSH031,2025/11/15,1,0,0,2025/11/16
KSH032,2025/11/15,1,0,0,2025/11/16
KSH035,2025/11/15,1,0,0,2025/11/16
KSH034,2025/11/15,1,0,0,2025/11/16
KSH033,2025/11/15,1,0,0,2025/11/16
KSH037,2025/11/15,1,0,0,2025/11/16
KSH038,2025/11/15,1,0,0,2025/11/16
KSH036,2025/11/15,1,0,0,2025/11/16
KSH026,2025/11/15,1,0,0,2025/11/16
